codigos;productos;uxb;fair_ventas;burzaco_ventas;a_korn_ventas;tucuman_ventas;fair_stock;burzaco_stock;a_korn_stock;tucuman_stock;cdistrib;ventas;stock
479254;CARAM. MAST LENGUA LOCA TUTTI X40UN;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479238;CARAM. MAST LENGUA LOCA x40u CANDY P;8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
738;CARAM. MAST PAYS DCE LECHE;22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
740;CARAM. MAST PAYSANDU YOGURT;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
739;CARAM. MAYSANDU MASTIC 100UN;25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4288;CARAM. MEDIA HORA x200un;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1238;CARAM. MENTHOPLUS 2 MANZANA X12UN;12;0.0;0.0;0.0;0.0;0.0;0.0;10.25;0.0;0.0;0.0;10.25
9446;CARAM. MENTHOPLUS 2 NARANJA X12UN;12;0.0;0.0;0.0;0.0;0.0;0.0;10.08;0.0;0.0;0.0;10.08
471506;CARAM. MENTHOPLUS ACIDOS X1UN;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9793;CARAM. MENTHOPLUS S/A DURAZNO X12UN;12;0.83;0.0;0.0;0.0;-2.08;0.0;3.66;0.0;0.0;0.83;1.58
467104;CARAM. MISKY CHOC TOFFES x648gr;8;0.87;0.37;0.0;0.0;2.12;1.0;-1.75;0.0;0.0;1.25;1.37
468247;CARAM. MISKY FRUTA RELLENOS 810GR;6;2.16;0.66;0.33;0.0;1.16;0.0;5.66;0.0;0.0;3.16;6.83
744;CARAM. MISKY MASTIC 800G;10;19.3;4.0;4.4;0.7;21.0;3.1;2.1;4.59;37.0;28.4;67.8
467103;CARAM. MISKY RELL MIEL 675GR;6;2.33;0.33;0.83;0.0;2.5;1.5;1.66;0.0;0.0;3.5;5.66
461513;CARAM. MISKY TOFFIES DC LECHE 648G;8;2.37;0.37;0.87;0.0;0.0;1.37;0.0;0.0;0.0;3.62;1.37
709;CARAM. MISKY TRANSP MENTA x810gr;6;4.5;0.83;0.83;0.33;3.33;1.16;2.83;0.0;4.0;6.49;11.33
708;CARAM. MISKY TRN CHERRY 405GR;12;2.83;0.58;1.25;0.25;3.41;0.0;4.58;2.75;1.0;4.91;11.75
5343;CARAM. MISKY ZOO SALV 498GR;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
477350;CARAM. MOGUL EX.PALOTES SANDIA X560G;12;0.0;0.0;0.0;0.0;0.0;0.0;3.66;0.0;0.0;0.0;3.66
477322;CARAM. MOGUL MAST EX.PALOTES BLUEB X;12;0.0;0.0;0.0;0.0;0.0;0.0;8.91;0.0;0.0;0.0;8.91
477319;CARAM. MOGUL MAST EXT.PALOT TUT-FRUT;12;0.0;0.0;0.0;0.0;0.0;0.0;8.75;0.0;0.0;0.0;8.75
477657;CARAM. MOGUL MAST EXT.PALOTES X10UN;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
748;CARAM. PALITOS DE LA SELVA 660GR;12;3.5;0.08;0.0;0.58;8.5;0.0;4.66;3.83;0.0;4.16;17.0
476434;CARAM. PALITOS DE LA SELVA CAJA X480;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468857;CARAM. PICO DULCE BIT TUTTI 408GR;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7436;CARAM. PICO DULCE DURO 450GR;16;0.18;0.06;0.0;0.0;3.87;0.0;1.43;0.0;0.0;0.25;5.31
472190;CARAM. PICO DULCE MAST BIT FLLA x408;12;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
472200;CARAM. PICO DULCE MAST BIT UVA 408G;12;0.16;0.0;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.25;0.0
10550;CARAM. PICO DULCE MASTIC ANIM CREAN;12;0.16;0.16;0.0;0.08;1.0;0.0;0.0;0.0;0.0;0.41;1.0
463085;CARAM. PICO DULCE MASTIC TUBICOLOR x;12;0.25;0.41;0.0;0.25;4.33;0.0;0.0;0.0;0.0;0.91;4.33
475032;CARAM. PICO DULCE MASTIC YOGURINES 5;12;0.08;0.16;0.0;0.0;1.66;0.0;0.0;0.0;0.0;0.25;1.66
2726;CARAM. PICO DULCE MASTIC x500gr;12;0.0;0.0;0.0;0.66;0.0;0.0;5.75;0.0;0.0;0.66;5.75
461437;CARAM. REFRESCO CLASICO 12UN;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461435;CARAM. REFRESCO DUROS 12UN;12;0.83;0.0;0.16;0.0;-12.33;5.75;12.66;0.0;0.0;1.0;6.08
461436;CARAM. REFRESCO TUTTI FRUT 12UN;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468919;CARAM. REFRESCO X1UN;1;0.0;0.0;46.0;2.0;0.0;0.0;-46.0;-2.0;0.0;48.0;-48.0
745;CARAM. RENOME MASTIC FRUTAL 300G;18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
461796;CARAM. RICOMAS FRUT/LIMON 250GR;28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473461;CARAM. RICOMAS MASTIC SURTIDO 280G;28;2.21;0.82;1.6;0.39;0.0;0.0;5.6;0.0;0.0;5.03;5.6
476762;CARAM. ROMPEMUELAS X1UN;1;0.0;0.0;2.0;0.0;0.0;0.0;-103.0;0.0;0.0;2.0;-103.0
474335;CARAM. SAPITO MAST MANZ LEN.LOCA 312;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478743;CARAM. SHERIFF PAUSANDU X222GR;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478446;CARAM. SUGUS CONFITADOS ACIDO X50GR;30;0.0;0.36;0.0;0.0;2.13;0.0;0.0;0.0;0.0;0.36;2.13
476034;CARAM. SUGUS MAST ANANA X1UN;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
749;CARAM. SUGUS MAX ANANA 70UN;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
750;CARAM. SUGUS MAX FRUTILLA X70U;12;0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08;0.0
474339;CARAM. SUGUS MAX PINTA LENGUA 525GR;12;0.0;0.08;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.08;1.0
473462;CARAM. SUGUS MAX SANDIA 70UN;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
752;CARAM. SUGUS MAX TUTTI FRUTTI X70U;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
465794;CARAM. SUGUS MAX X10un;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
754;CARAM. SUGUS SURTIDOS BSA 700G;8;0.0;0.37;0.0;0.0;0.0;0.0;61.62;0.0;0.0;0.37;61.62
4297;CARAM. TAPONAZO MAST DCE LECHE X250G;30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4428;CARAM. TNT PINTA LENGUA 60UN;20;0.0;0.0;0.0;0.0;0.0;0.0;8.55;0.0;0.0;0.0;8.55
479709;CARAM. TNT SOUR FIZZ SUP ACIDO X60UN;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3263;CARAM. TNT SUPER ACIDA 60UN;20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9965;CARAM. TRIBALA FRUTILLA 600G;10;0.0;0.0;0.0;0.0;9.8;-1.3;0.0;0.0;0.0;0.0;8.5
466831;CARAM. YUM YUM MAST X300GR;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473557;CARAM. YUM YUM MASTIC SURTIDO 600GR;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
467129;CARAM.2 FRUTAS TRIBALA X600G;10;0.1;0.0;0.0;0.0;-1.6;-1.1;0.0;0.0;0.0;0.1;-2.7
476296;CARAM.DUROS FRUTALES RELL SURTIDOSx9;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1564;CARAM.FRAMBUESA TRIBALA X600G;10;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0
1759;CARAM.UVA TRIBALA X600G;10;0.1;0.0;0.0;0.0;4.09;0.0;0.0;0.0;0.0;0.1;4.09
477574;CARAMELERA CLERMONT IMP-E x1Un.;24;0.12;0.0;0.0;0.04;1.25;0.0;0.0;1.79;3.0;0.16;6.04
475168;CARAMELERA GDE DELI GLASSWARE TG1060;1;0.0;0.0;0.0;0.0;5.0;9.0;0.0;22.0;0.0;0.0;36.0
470968;CARAMELERA VIDRIO GREEN APPLE IMP-E;1;0.0;0.0;0.0;0.0;65.0;3.0;0.0;0.0;0.0;0.0;68.0
470966;CARAMELERA VIDRIO PLATEADA IMP-E;1;0.0;0.0;0.0;0.0;56.0;-1.0;40.0;0.0;0.0;0.0;95.0
471039;CARAMELERA rj1038 IMP EMANUEL;1;3.0;0.0;0.0;0.0;74.0;11.0;39.0;7.0;0.0;3.0;131.0
479235;CARAMELO LIQ. CEPI x30u CANDY PORT;24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479237;CARAMELO LIQ. ROLLI POP x20u CANDY P;1;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;3.0
478820;CARAMELO SUELTO BUTTER TOFFEES x10Un;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476614;CARAMELO SUELTO COD 200;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480238;CARAMELOS E/LATA FLORESTAL x40g;10;0.4;0.0;0.6;0.7;1.0;0.0;0.0;0.0;0.0;1.7;1.0
1690;CARAMELOS HALLS FRESH x12Un.;1;0.0;0.0;0.0;0.0;0.0;-4.0;0.0;0.0;0.0;0.0;-4.0
6393;CARAMELOS PALITOS DE LA SELVA SUELTO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
472535;CARAMELOS SUELTOS;1;0.0;0.0;0.0;0.0;6993.0;0.0;1998.0;0.0;0.0;0.0;8991.0
481002;CARAMELOS SUELTOS LIPO x250g;1;93.0;0.0;0.0;0.0;-93.0;0.0;0.0;0.0;0.0;93.0;-93.0
5861;CARAMELOS SUELTOS TUCU;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
463177;CAREFREE TANGA x60Un.;1;0.0;0.0;0.0;1.0;0.0;0.0;0.0;70.0;0.0;1.0;70.0
474240;CARGADOR DE AUTO DOBLE USB DEKKIN;1;0.0;0.0;0.0;0.0;11.0;8.0;3.0;1.0;0.0;0.0;23.0
474235;CARGADOR DE PARED DOBLE USB DEKKIN;1;0.0;0.0;0.0;0.0;33.0;9.0;4.0;3.0;0.0;0.0;49.0
478993;CARGADOR FLUX TIPO/C IMP-E;1;8.0;1.0;0.0;0.0;153.0;19.0;7.0;4.0;0.0;9.0;183.0
471499;CARGADOR PORTATIL IMP-EMA;1;0.0;0.0;0.0;0.0;2.0;0.0;5.0;1.0;0.0;0.0;8.0
471388;CARGADOR SMART 3.1A IMP EMA;215;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12378;CARGADORES IMP EMA;1;0.0;0.0;0.0;0.0;125.0;56.0;163.0;0.0;0.0;0.0;344.0
11618;CARP 3 SOL C/ELAST N5 OFICIO KRAFT;1;35.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;35.0;27.0
11000;CARP FALMARK BASE OPACA A4 AZUL/NEGR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460461;CARP. FALMARK BASE OPACA OFICIO AZUL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.0;0.0;26.0
9494;CARP.3 SOLAPA N6 OFICIO KRAF;1;0.0;0.0;0.0;0.0;-2.0;4.0;0.0;40.0;0.0;0.0;42.0
11683;CARP.3 SOLAPAS N5 OFICIO COLOR;1;0.0;0.0;0.0;0.0;-9.0;0.0;0.0;0.0;0.0;0.0;-9.0
460446;CARP.CORDON N3 VARIAS;1;0.0;0.0;1.0;0.0;9.0;0.0;-20.0;0.0;0.0;1.0;-11.0
12052;CARP.CORDON N5 VARIAS;1;0.0;0.0;0.0;0.0;2.0;0.0;-1.0;0.0;0.0;0.0;1.0
1250;CARPANO BIANCO 95ml;6;0.0;0.0;0.16;0.0;0.0;0.0;-1.66;0.0;0.0;0.16;-1.66
1246;CARPANO ROSSO 95ml;6;0.0;0.0;0.0;0.16;0.0;0.0;22.83;0.0;0.0;0.16;22.83
464854;CARPETA C/CORDON N3 MOT SURT;1;0.0;0.0;0.0;0.0;91.0;0.0;72.0;15.0;0.0;0.0;178.0
478275;CARPETA ESC. ENTELADA PLAST. 3X40;1;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;15.0;0.0;1.0;14.0
475651;CARPETA ESCOLAR 3 ANILLOS VS MOTIVOS;1;14.0;2.0;1.0;0.0;353.0;-2.0;38.0;38.0;0.0;17.0;427.0
471900;CARPETA LAMA OF OFICIO C/FOLIOS A4;1;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
477969;CARPINCHO CAPIBARA C/TORTUGA x1Un.;1;3.0;0.0;0.0;0.0;17.0;0.0;2.0;0.0;0.0;3.0;19.0
479195;CARQUEJA SABOR SUR x10g;6;0.33;0.0;0.66;0.0;1.83;0.0;1.5;0.0;0.0;1.0;3.33
14036;CARRE DE CERDO 214 XKILO;1;0.0;0.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;26.0
469746;CARRITO BEBE TOYS SPECIAL;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
474787;CARRITO D/BEBE BABY CART IMP-E;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
479882;CARRITO DE COMPRA CD-511675 IMP-E;1;1.0;0.0;2.0;0.0;32.0;10.0;3.0;71.0;630.0;3.0;746.0
474707;CARRITO METAL HOT CARS/WHEEL IMP-E x;720;0.0;0.0;0.0;0.0;0.0;0.0;20.68;0.0;1.08;0.0;21.77
476888;CARRITO P/BEBE BABY STROLLER SOIFER;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
469777;CARROS BASKETBALL/FOORBALL x2Un.;1;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;54.0
467697;CARRUAJE C/CABALLO FASHION CARRIAGE;1;0.0;0.0;0.0;0.0;11.0;-3.0;0.0;0.0;0.0;0.0;8.0
476169;CARTAS DE POKER PLASTIC COATED x54u;10;0.1;0.0;0.0;0.0;1.0;1.1;2.7;13.3;6.2;0.1;24.3
477529;CARTAS INFANTILES DRAGON BALL Z x1Un;36;0.0;0.0;0.0;0.41;1.61;0.0;0.0;19.25;0.0;0.41;20.86
476922;CARTAS POKER CLUB SPECIAL SOIFER 164;12;0.0;0.0;0.0;0.75;3.0;7.75;5.0;1.0;7.0;0.75;23.75
477618;CARTAS REVANCHA x50;1;0.0;11.0;0.0;0.0;808.0;-20.0;-11.0;137.0;0.0;11.0;914.0
461036;CARTEL BIENV ARGOS VARIOS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
473999;CARTEL BIENV PERSONAJES ARGOS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474329;CARTELITO FELIZ CUMPLE MATBEL x 1 un;1;1.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;1.0;-1.0
476836;CARTERA MAQUILLAJE FASHION MAKE X UN;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
476835;CARTERA MAQUILLAJE FASHION XUNIDAD;1;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0
478735;CARTON ROMA N*1 DISTRIVALLE x100Un.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
468329;CARTON ROMA N*2 x100Un;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
468330;CARTON ROMA N*3 x100Un;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
474322;CARTON ROMA N*4 x100Un.;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480371;CARTUCHERA 1 PISO QUITAPESARES LUCKY;1;1.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;3.0
480362;CARTUCHERA 1 PISO RIVER PLATE MOOVIN;1;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0
480373;CARTUCHERA 2 PISOS AFA;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0
480372;CARTUCHERA 2 PISOS PLAYSTATION;1;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;6.0
480358;CARTUCHERA 2 PISOS QUITAP FUN MOOVIN;1;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0
473847;CARTUCHERA COLOR IMP-EMANUEL;1;0.0;0.0;0.0;0.0;8.0;4.0;-1.0;59.0;15.0;0.0;85.0
473864;CARTUCHERA FLAMENCO IMP-EMANUEL;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
475636;CARTUCHERA PASTEL QIWI;1;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0
11004;CARTUCHERA PRINCESAS 1 PISO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462753;CARTUCHERA PRISMA FLORES;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466529;CARTUCHERA RAYADA LOVE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
462685;CARTUCHERA RECT C/CIERRE AVENGERS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460453;CARTUCHERA RECT. C/CIERRE VARIOS PER;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9283;CARTUCHERA RECTANGULAR C/CIERE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460587;CARTUCHERA RECTANGULAR C/CIERRE HOTW;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11646;CARTUCHERA RECTANGULAR CORDURA VARIA;1;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;0.0;20.0
480360;CARTUCHERA RECTANGULAR HOLO MOOVING;1;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0
466516;CARTUCHERA RIGIDA AUTO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466691;CARTUCHERA SHOPKINS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475649;CARTUCHERA SMILE 1 QIWI CAW115;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475647;CARTUCHERA SMILE QIWI CAW119;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
460451;CARTUCHERA SOY LUNA 2 PISOS 3D;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11035;CARTUCHERA TELA LISA;1;0.0;0.0;0.0;0.0;-1.0;0.0;0.0;0.0;0.0;0.0;-1.0
475640;CARTUCHERA TRANSPARENTE C/DIBUS QIWI;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466521;CARTUCHERA TUBO CHAROL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
148;CARTUCHERA TUBO CHICO SIOMARA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
480361;CARTUCHERA TUBO COMO QUIERES MOOVING;1;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0
466519;CARTUCHERA TUBO GOMA UNICORNIO;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
466532;CARTUCHERA TUBO LENTEJUELA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12017;CARTUCHERA TUBO METALIZADA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475634;CARTUCHERA TUBO REDONDO OLAMI;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466520;CARTUCHERA TUBO UNICORNIO;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466571;CARTUCHERA UNICORNIO LIBRO 1794;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
475648;CARTUCHERA UNIVERSITARIA QIWI;1;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
5293;CARTUCHERA VAQUERO JEAN;6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466562;CARTUCHERA ZIPPER GOMA;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466574;CARTUCHERA ZIPPER METALIZADO 1650;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466560;CARTUCHERA ZIPPER PVC 1610;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466522;CARTUCHERA ZIPPER PVC 1727;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466568;CARTUCHERA ZIPPER TORNASOLADA 1752;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
466569;CARTUCHERA ZIPPER UNICORNIO 1751;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11553;CARTUCHERAS 3D 2 CIERRES VARIAS;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10659;CARTUCHO ROLLER GENIOS AZUL;12;0.0;0.0;0.0;0.0;0.0;0.0;2.91;0.0;0.0;0.0;2.91
9244;CARTUCHO UNIVERSAL x6u SIMBALL;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9243;CARTUCHOS x3u SIMBALL COLE;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9288;CARTULINA BLANCA EXITO X UNIDAD;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9287;CARTULINA COLOR X UNIDAD;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
478331;CASANCREM LIGHT BAJO EN GRASAS x290g;1;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
470025;CASCO C/HERRAMIENTAS MECANICO;1;0.0;0.0;0.0;0.0;115.0;-3.0;0.0;68.0;0.0;0.0;180.0
14111;CASTANA DE CAJU CUYAIRES NAPOLE x1Kg;1;4189.0;925.0;0.0;325.0;19.0;4.0;0.0;13.0;0.0;5439.0;36.0
472529;CASTAÑAS DE CAJU SUELTO;1;0.0;0.0;0.0;0.0;10.0;9.0;0.0;99.0;0.0;0.0;118.0
470011;CASTILLO FROZEN C/PRINCESA;1;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0
4373;CAZALIS AMERICANO LEGER 950CC;12;0.0;0.0;0.0;0.08;0.0;0.0;0.0;1.08;0.0;0.08;1.08
774;CAÑA DURAZNO PADILLA;6;2.16;0.16;0.83;0.5;11.0;38.0;1.33;2.5;9.0;3.66;61.83
775;CAÑA OMBU PADILLA 700ml;12;1.66;1.33;0.08;0.08;16.66;12.83;14.25;2.66;73.0;3.16;119.41
778;CAÑA RANCHO CON DURAZNO x950cc;12;0.0;0.0;0.0;0.16;3.16;0.0;1.25;0.0;0.0;0.16;4.41
779;CAÑA RANCHO CON MIELx x950cc;12;0.0;0.0;0.25;0.0;0.0;-1.91;1.58;0.0;0.0;0.25;-0.33
777;CAÑA RANCHO x950cc;12;0.0;0.0;0.0;0.0;0.0;-6.75;4.5;0.0;0.0;0.0;-2.25
469015;CAÑITOS DE QUESO CAPULLITOS x80gr;24;16.04;6.5;20.41;4.0;0.0;31.16;19.62;5.87;0.0;46.95;56.66
471656;CAÑITOS TUTTI-FRUTTI CAPULLITOS x80g;24;28.87;3.79;9.16;1.79;4.41;11.95;0.0;0.0;0.0;43.62;16.37
460620;CAÑON LANZA PAPELITOS MULTICOLOR;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
476252;CEBADA PERLADA AGROMAR x5Kg;1;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0
478504;CEBO RODIFAV EN GRANO 50G;1;0.0;0.0;0.0;53.0;0.0;0.0;0.0;196.0;0.0;53.0;196.0
480328;CEBOLLA D/VERDEO SABOR SUR x15g;6;1.0;0.0;0.33;0.0;1.16;0.0;1.0;0.0;0.0;1.33;2.16
474519;CEBOLLA DESHIDRATADA AROMAS/SABORES;1;0.0;0.0;8.0;0.0;0.0;0.0;136.0;0.0;0.0;8.0;136.0
787;CEBOLLA DESIDR ALICANTE X50G;12;0.5;0.16;0.16;0.0;2.08;2.08;1.0;1.33;0.0;0.83;6.5
480326;CEBOLLA E/ESCAMAS SABOR SUR x30g;6;1.33;0.0;0.66;0.0;1.33;0.0;1.5;0.0;0.0;2.0;2.83
469662;CEBOLLITAS EN VINAGRE MOLANES x220g;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
474656;CEBOLLITAS MORANDO E/VINAGRE X200g;6;0.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.16;2.0
479196;CEDRON SABOR SUR x10g;6;2.5;0.0;1.66;0.0;5.33;0.0;1.33;0.0;0.0;4.16;6.66
467594;CELULAR EN BLISTER PONY;1;15.0;0.0;0.0;0.0;219.0;10.0;0.0;0.0;0.0;15.0;229.0
464652;CENTRO JUEGO TREN cod52121;1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
